location_name,total_registered_voters,percent,total_votes_count,date,location_id
Aklan,345359,78.71,291631,2016-05-09 23:31:54,59
Aklan,345359,81.85,291631,2016-05-09 23:48:02,59
Aklan,345359,83.50,291631,2016-05-10 00:12:35,59
Aklan,345359,84.82,291631,2016-05-10 00:29:16,59
Aklan,345359,86.47,291631,2016-05-10 00:49:34,59
Aklan,345359,87.62,291631,2016-05-10 01:08:56,59
Aklan,345359,88.78,291631,2016-05-10 01:28:58,59
Aklan,345359,88.78,291631,2016-05-10 01:48:25,59
Aklan,345359,89.11,291631,2016-05-10 02:08:55,59
Aklan,345359,89.11,291631,2016-05-10 02:28:26,59
Aklan,345359,89.11,291631,2016-05-10 02:48:22,59
Aklan,345359,89.11,291631,2016-05-10 03:08:18,59
Aklan,345359,89.11,291631,2016-05-10 03:29:34,59
Aklan,345359,89.11,291631,2016-05-10 03:48:15,59
Aklan,345359,89.11,291631,2016-05-10 04:09:01,59
Aklan,345359,89.11,291631,2016-05-10 04:28:38,59
Aklan,345359,89.27,291631,2016-05-10 04:48:45,59
Aklan,345359,89.27,291631,2016-05-10 05:08:52,59
Aklan,345359,89.60,291631,2016-05-10 05:39:52,59
Aklan,345359,89.60,291631,2016-05-10 06:08:16,59
Aklan,345359,89.60,291631,2016-05-10 06:40:30,59
Aklan,345359,89.60,291631,2016-05-10 07:08:38,59
Aklan,345359,89.60,291631,2016-05-10 07:38:11,59
Aklan,345359,89.60,291631,2016-05-10 08:17:46,59
Aklan,345359,89.77,291631,2016-05-10 08:39:14,59
Aklan,345359,89.77,291631,2016-05-10 09:08:37,59
Aklan,345359,90.26,291631,2016-05-10 09:38:09,59
Aklan,345359,90.26,291631,2016-05-10 10:08:39,59
Aklan,345359,90.26,291631,2016-05-10 10:39:15,59
Aklan,345359,90.26,291631,2016-05-10 11:08:48,59
Aklan,345359,90.26,291631,2016-05-10 11:40:55,59
Aklan,345359,90.26,291631,2016-05-10 12:09:02,59
Aklan,345359,90.26,291631,2016-05-10 12:41:15,59
Aklan,345359,90.59,291631,2016-05-10 13:08:52,59
Aklan,345359,90.59,291631,2016-05-10 13:38:35,59
Aklan,345359,90.92,291631,2016-05-10 14:08:42,59
Aklan,345359,91.25,291631,2016-05-10 14:38:54,59
Aklan,345359,91.25,291631,2016-05-10 15:10:30,59
Aklan,345359,91.42,291631,2016-05-10 15:39:57,59
Aklan,345359,91.42,291631,2016-05-10 16:11:34,59
Aklan,345359,91.42,291631,2016-05-10 16:40:10,59
Aklan,345359,91.75,291631,2016-05-10 17:32:55,59
Aklan,345359,93.07,291631,2016-05-10 17:51:46,59
Aklan,345359,93.56,291631,2016-05-10 18:55:36,59
Aklan,345359,93.73,291631,2016-05-10 19:55:10,59
Aklan,345359,93.89,291631,2016-05-10 20:57:19,59
Aklan,345359,94.39,291631,2016-05-10 21:56:53,59
Aklan,345359,94.55,291631,2016-05-10 22:55:49,59
Aklan,345359,95.38,291631,2016-05-10 23:55:58,59
Aklan,345359,96.04,291631,2016-05-11 01:13:50,59
Aklan,345359,96.04,291631,2016-05-11 01:58:47,59
Aklan,345359,96.04,291631,2016-05-11 02:56:56,59
Aklan,345359,96.86,291631,2016-05-11 03:55:31,59
Aklan,345359,97.69,291631,2016-05-11 04:55:25,59
Aklan,345359,97.85,291631,2016-05-11 05:54:43,59
Aklan,345359,97.85,291631,2016-05-11 06:54:47,59
Aklan,345359,97.85,291631,2016-05-11 07:54:32,59
Aklan,345359,97.85,291631,2016-05-11 08:56:00,59
Aklan,345359,97.85,291631,2016-05-11 09:58:14,59
Aklan,345359,97.85,291631,2016-05-11 10:57:28,59
Aklan,345359,97.85,291631,2016-05-11 11:57:02,59
Aklan,345359,97.85,291631,2016-05-11 12:57:31,59
Aklan,345359,97.85,291631,2016-05-11 14:00:41,59
Aklan,345359,97.85,291631,2016-05-11 14:55:20,59
Aklan,345359,97.85,291631,2016-05-11 15:58:40,59
Aklan,345359,97.85,291631,2016-05-11 16:55:15,59
Aklan,345359,97.85,291631,2016-05-11 17:56:34,59
Aklan,345359,97.85,291631,2016-05-11 18:55:54,59
Aklan,345359,97.85,291631,2016-05-11 20:00:25,59
Aklan,345359,97.85,291631,2016-05-11 20:56:14,59
Aklan,345359,97.85,291631,2016-05-11 21:57:43,59
Aklan,345359,97.85,291631,2016-05-11 22:55:37,59
Aklan,345359,97.85,291631,2016-05-11 23:55:36,59
Aklan,345359,97.85,291631,2016-05-12 00:56:01,59
Aklan,345359,97.85,291631,2016-05-12 01:58:21,59
Aklan,345359,97.85,291631,2016-05-12 02:56:36,59
Aklan,345359,97.85,291631,2016-05-12 03:55:05,59
Aklan,345359,97.85,291631,2016-05-12 05:00:30,59
Aklan,345359,97.85,291631,2016-05-12 05:55:04,59
Aklan,345359,97.85,291631,2016-05-12 06:55:53,59
Aklan,345359,97.85,291631,2016-05-12 07:57:09,59
Aklan,345359,97.85,291631,2016-05-12 08:54:44,59
Aklan,345359,97.85,291631,2016-05-12 09:56:38,59
Aklan,345359,97.85,291631,2016-05-12 10:56:22,59
Aklan,345359,97.85,291631,2016-05-12 11:59:12,59
Aklan,345359,97.85,291631,2016-05-12 13:03:36,59
Aklan,345359,97.85,291631,2016-05-12 13:58:36,59
Aklan,345359,97.85,291631,2016-05-12 14:55:25,59
Aklan,345359,97.85,291631,2016-05-12 15:58:14,59
Aklan,345359,97.85,291631,2016-05-12 16:56:28,59
Aklan,345359,97.85,291631,2016-05-12 17:55:22,59
Aklan,345359,97.85,291631,2016-05-12 18:56:07,59
Aklan,345359,97.85,291631,2016-05-12 20:02:47,59
Aklan,345359,97.85,291631,2016-05-12 21:34:29,59
Aklan,345359,97.85,291631,2016-05-12 21:55:20,59
Aklan,345359,97.85,291631,2016-05-12 22:58:31,59
Aklan,345359,97.85,291631,2016-05-12 23:55:51,59
Aklan,345359,97.85,291631,2016-05-13 00:55:36,59
Aklan,345359,97.85,291631,2016-05-13 01:56:01,59
Aklan,345359,97.85,291631,2016-05-13 02:54:40,59
Aklan,345359,97.85,291631,2016-05-13 03:55:15,59
Aklan,345359,97.85,291631,2016-05-13 04:55:06,59
Aklan,345359,97.85,291631,2016-05-13 05:55:20,59
Aklan,345359,97.85,291631,2016-05-13 06:55:46,59
Aklan,345359,97.85,291631,2016-05-13 07:55:31,59
Aklan,345359,97.85,291631,2016-05-13 08:55:56,59
Aklan,345359,97.85,291631,2016-05-13 09:56:26,59
Aklan,345359,97.85,291631,2016-05-13 10:54:20,59
Aklan,345359,97.85,291631,2016-05-13 11:55:14,59
Aklan,345359,97.85,291631,2016-05-13 12:55:04,59
Aklan,345359,97.85,291631,2016-05-13 13:55:39,59
Aklan,345359,97.85,291631,2016-05-13 14:56:33,59
Aklan,345359,97.85,291631,2016-05-13 15:54:17,59
Aklan,345359,97.85,291631,2016-05-13 16:55:44,59
Aklan,345359,97.85,291631,2016-05-13 17:57:22,59
Aklan,345359,97.85,291631,2016-05-13 18:57:21,59
Aklan,345359,97.85,291631,2016-05-13 19:57:14,59
Aklan,345359,97.85,291631,2016-05-13 20:55:27,59
Aklan,345359,97.85,291631,2016-05-13 21:55:11,59
Aklan,345359,97.85,291631,2016-05-13 22:56:24,59
Aklan,345359,97.85,291631,2016-05-13 23:55:38,59
Aklan,345359,97.85,291631,2016-05-14 00:56:01,59
Aklan,345359,97.85,291631,2016-05-14 01:55:56,59
Aklan,345359,97.85,291631,2016-05-14 05:38:21,59
Aklan,345359,97.85,291631,2016-05-14 05:54:39,59
Aklan,345359,97.85,291631,2016-05-14 06:55:06,59
Aklan,345359,97.85,291631,2016-05-14 07:55:27,59
Aklan,345359,97.85,291631,2016-05-14 08:55:28,59
Aklan,345359,97.85,291631,2016-05-14 09:55:18,59
Aklan,345359,97.85,291631,2016-05-14 10:54:24,59
Aklan,345359,97.85,291631,2016-05-14 11:55:20,59
Antique,322861,0.13,267131,2016-05-09 17:15:06,60
Antique,322861,0.13,267131,2016-05-09 18:45:47,60
Antique,322861,0.81,267131,2016-05-09 18:46:30,60
Antique,322861,1.35,267131,2016-05-09 18:47:11,60
Antique,322861,3.10,267131,2016-05-09 18:47:38,60
Antique,322861,5.53,267131,2016-05-09 18:48:07,60
Antique,322861,6.06,267131,2016-05-09 18:48:28,60
Antique,322861,6.06,267131,2016-05-09 18:48:54,60
Antique,322861,6.60,267131,2016-05-09 18:49:15,60
Antique,322861,8.36,267131,2016-05-09 18:49:41,60
Antique,322861,20.08,267131,2016-05-09 18:50:18,60
Antique,322861,25.07,267131,2016-05-09 18:55:40,60
Antique,322861,27.09,267131,2016-05-09 19:06:04,60
Antique,322861,29.78,267131,2016-05-09 19:16:14,60
Antique,322861,33.42,267131,2016-05-09 19:38:16,60
Antique,322861,35.18,267131,2016-05-09 19:46:26,60
Antique,322861,37.87,267131,2016-05-09 19:48:51,60
Antique,322861,40.30,267131,2016-05-09 19:56:38,60
Antique,322861,41.51,267131,2016-05-09 20:08:56,60
Antique,322861,43.53,267131,2016-05-09 20:17:13,60
Antique,322861,44.74,267131,2016-05-09 20:27:07,60
Antique,322861,44.74,267131,2016-05-09 20:40:45,60
Antique,322861,45.15,267131,2016-05-09 20:47:44,60
Antique,322861,45.69,267131,2016-05-09 20:59:07,60
Antique,322861,45.96,267131,2016-05-09 21:07:39,60
Antique,322861,46.23,267131,2016-05-09 21:17:50,60
Antique,322861,46.63,267131,2016-05-09 21:27:52,60
Antique,322861,46.90,267131,2016-05-09 21:37:55,60
Antique,322861,46.90,267131,2016-05-09 21:48:38,60
Antique,322861,47.17,267131,2016-05-09 21:58:53,60
Antique,322861,47.44,267131,2016-05-09 22:08:50,60
Antique,322861,49.19,267131,2016-05-09 22:20:40,60
Antique,322861,51.89,267131,2016-05-09 22:28:46,60
Antique,322861,55.53,267131,2016-05-09 22:38:04,60
Antique,322861,57.01,267131,2016-05-09 22:48:30,60
Antique,322861,60.11,267131,2016-05-09 23:09:12,60
Antique,322861,60.11,267131,2016-05-09 23:30:29,60
Antique,322861,64.29,267131,2016-05-09 23:31:54,60
Antique,322861,67.39,267131,2016-05-09 23:48:02,60
Antique,322861,70.08,267131,2016-05-10 00:12:35,60
Antique,322861,71.83,267131,2016-05-10 00:29:16,60
Antique,322861,72.91,267131,2016-05-10 00:49:34,60
Antique,322861,74.39,267131,2016-05-10 01:08:56,60
Antique,322861,74.93,267131,2016-05-10 01:28:58,60
Antique,322861,75.88,267131,2016-05-10 01:48:25,60
Antique,322861,76.55,267131,2016-05-10 02:08:55,60
Antique,322861,76.68,267131,2016-05-10 02:28:26,60
Antique,322861,76.82,267131,2016-05-10 02:48:22,60
Antique,322861,76.82,267131,2016-05-10 03:08:18,60
Antique,322861,76.82,267131,2016-05-10 03:29:34,60
Antique,322861,77.09,267131,2016-05-10 03:48:15,60
Antique,322861,77.09,267131,2016-05-10 04:09:01,60
Antique,322861,77.22,267131,2016-05-10 04:28:38,60
Antique,322861,77.22,267131,2016-05-10 04:48:45,60
Antique,322861,77.36,267131,2016-05-10 05:08:52,60
Antique,322861,77.49,267131,2016-05-10 05:39:52,60
Antique,322861,78.03,267131,2016-05-10 06:08:16,60
Antique,322861,78.57,267131,2016-05-10 06:40:30,60
Antique,322861,78.98,267131,2016-05-10 07:08:38,60
Antique,322861,79.25,267131,2016-05-10 07:38:11,60
Antique,322861,79.51,267131,2016-05-10 08:17:46,60
Antique,322861,79.78,267131,2016-05-10 08:39:14,60
Antique,322861,80.05,267131,2016-05-10 09:08:37,60
Antique,322861,80.46,267131,2016-05-10 09:38:09,60
Antique,322861,81.00,267131,2016-05-10 10:08:39,60
Antique,322861,81.27,267131,2016-05-10 10:39:15,60
Antique,322861,81.54,267131,2016-05-10 11:08:48,60
Antique,322861,81.54,267131,2016-05-10 11:40:55,60
Antique,322861,81.54,267131,2016-05-10 12:09:02,60
Antique,322861,81.67,267131,2016-05-10 12:41:15,60
Antique,322861,82.48,267131,2016-05-10 13:08:52,60
Antique,322861,83.69,267131,2016-05-10 13:38:35,60
Antique,322861,83.83,267131,2016-05-10 14:08:42,60
Antique,322861,84.64,267131,2016-05-10 14:38:54,60
Antique,322861,85.04,267131,2016-05-10 15:10:30,60
Antique,322861,85.31,267131,2016-05-10 15:39:57,60
Antique,322861,85.31,267131,2016-05-10 16:11:34,60
Antique,322861,85.44,267131,2016-05-10 16:40:10,60
Antique,322861,85.85,267131,2016-05-10 17:32:55,60
Antique,322861,87.06,267131,2016-05-10 17:51:46,60
Antique,322861,88.14,267131,2016-05-10 18:55:36,60
Antique,322861,90.30,267131,2016-05-10 19:55:10,60
Antique,322861,91.11,267131,2016-05-10 20:57:19,60
Antique,322861,91.78,267131,2016-05-10 21:56:53,60
Antique,322861,91.91,267131,2016-05-10 22:55:49,60
Antique,322861,93.13,267131,2016-05-10 23:55:58,60
Antique,322861,93.80,267131,2016-05-11 01:13:50,60
Antique,322861,94.47,267131,2016-05-11 01:58:47,60
Antique,322861,94.74,267131,2016-05-11 02:56:56,60
Antique,322861,95.82,267131,2016-05-11 03:55:31,60
Antique,322861,96.63,267131,2016-05-11 04:55:25,60
Antique,322861,96.63,267131,2016-05-11 05:54:43,60
Antique,322861,96.63,267131,2016-05-11 06:54:47,60
Antique,322861,96.63,267131,2016-05-11 07:54:32,60
Antique,322861,96.63,267131,2016-05-11 08:56:00,60
Antique,322861,96.63,267131,2016-05-11 09:58:14,60
Antique,322861,96.63,267131,2016-05-11 10:57:28,60
Antique,322861,96.63,267131,2016-05-11 11:57:02,60
Antique,322861,96.63,267131,2016-05-11 12:57:31,60
Antique,322861,96.63,267131,2016-05-11 14:00:41,60
Antique,322861,96.63,267131,2016-05-11 14:55:20,60
Antique,322861,96.63,267131,2016-05-11 15:58:40,60
Antique,322861,96.63,267131,2016-05-11 16:55:15,60
Antique,322861,96.63,267131,2016-05-11 17:56:34,60
Antique,322861,96.63,267131,2016-05-11 18:55:54,60
Antique,322861,96.63,267131,2016-05-11 20:00:25,60
Antique,322861,96.63,267131,2016-05-11 20:56:14,60
Antique,322861,96.63,267131,2016-05-11 21:57:43,60
Antique,322861,96.63,267131,2016-05-11 22:55:37,60
Antique,322861,96.63,267131,2016-05-11 23:55:36,60
Antique,322861,96.63,267131,2016-05-12 00:56:01,60
Antique,322861,96.63,267131,2016-05-12 01:58:21,60
Antique,322861,96.63,267131,2016-05-12 02:56:36,60
Antique,322861,96.63,267131,2016-05-12 03:55:05,60
Antique,322861,96.63,267131,2016-05-12 05:00:30,60
Antique,322861,96.63,267131,2016-05-12 05:55:04,60
Antique,322861,96.63,267131,2016-05-12 06:55:53,60
Antique,322861,96.63,267131,2016-05-12 07:57:09,60
Antique,322861,96.63,267131,2016-05-12 08:54:44,60
Antique,322861,96.63,267131,2016-05-12 09:56:38,60
Antique,322861,96.63,267131,2016-05-12 10:56:22,60
Antique,322861,96.63,267131,2016-05-12 11:59:12,60
Antique,322861,96.63,267131,2016-05-12 13:03:36,60
Antique,322861,96.63,267131,2016-05-12 13:58:36,60
Antique,322861,96.63,267131,2016-05-12 14:55:25,60
Antique,322861,96.63,267131,2016-05-12 15:58:14,60
Antique,322861,96.63,267131,2016-05-12 16:56:28,60
Antique,322861,96.63,267131,2016-05-12 17:55:22,60
Antique,322861,96.63,267131,2016-05-12 18:56:07,60
Antique,322861,96.63,267131,2016-05-12 20:02:47,60
Antique,322861,96.63,267131,2016-05-12 21:34:29,60
Antique,322861,96.63,267131,2016-05-12 21:55:20,60
Antique,322861,96.63,267131,2016-05-12 22:58:31,60
Antique,322861,96.63,267131,2016-05-12 23:55:51,60
Antique,322861,96.63,267131,2016-05-13 00:55:36,60
Antique,322861,96.63,267131,2016-05-13 01:56:01,60
Antique,322861,96.63,267131,2016-05-13 02:54:40,60
Antique,322861,96.63,267131,2016-05-13 03:55:15,60
Antique,322861,96.63,267131,2016-05-13 04:55:06,60
Antique,322861,96.63,267131,2016-05-13 05:55:20,60
Antique,322861,96.63,267131,2016-05-13 06:55:46,60
Antique,322861,96.63,267131,2016-05-13 07:55:31,60
Antique,322861,96.63,267131,2016-05-13 08:55:56,60
Antique,322861,96.63,267131,2016-05-13 09:56:26,60
Antique,322861,96.63,267131,2016-05-13 10:54:20,60
Antique,322861,96.63,267131,2016-05-13 11:55:14,60
Antique,322861,96.63,267131,2016-05-13 12:55:04,60
Antique,322861,96.63,267131,2016-05-13 13:55:39,60
Antique,322861,96.63,267131,2016-05-13 14:56:33,60
Antique,322861,96.63,267131,2016-05-13 15:54:17,60
Antique,322861,96.63,267131,2016-05-13 16:55:44,60
Antique,322861,96.63,267131,2016-05-13 17:57:22,60
Antique,322861,96.63,267131,2016-05-13 18:57:21,60
Antique,322861,96.63,267131,2016-05-13 19:57:14,60
Antique,322861,96.63,267131,2016-05-13 20:55:27,60
Antique,322861,96.63,267131,2016-05-13 21:55:11,60
Antique,322861,96.63,267131,2016-05-13 22:56:24,60
Antique,322861,96.63,267131,2016-05-13 23:55:38,60
Antique,322861,96.63,267131,2016-05-14 00:56:01,60
Antique,322861,96.63,267131,2016-05-14 01:55:56,60
Antique,322861,96.63,267131,2016-05-14 05:38:21,60
Antique,322861,96.63,267131,2016-05-14 05:54:39,60
Antique,322861,96.63,267131,2016-05-14 06:55:06,60
Antique,322861,96.63,267131,2016-05-14 07:55:27,60
Antique,322861,96.63,267131,2016-05-14 08:55:28,60
Antique,322861,96.63,267131,2016-05-14 09:55:18,60
Antique,322861,96.63,267131,2016-05-14 10:54:24,60
Antique,322861,96.63,267131,2016-05-14 11:55:20,60
Capiz,457382,0.49,369624,2016-05-09 17:15:06,61
Capiz,457382,0.49,369624,2016-05-09 18:45:47,61
Capiz,457382,1.95,369624,2016-05-09 18:46:30,61
Capiz,457382,3.05,369624,2016-05-09 18:47:11,61
Capiz,457382,5.72,369624,2016-05-09 18:47:38,61
Capiz,457382,9.87,369624,2016-05-09 18:48:07,61
Capiz,457382,10.84,369624,2016-05-09 18:48:28,61
Capiz,457382,10.84,369624,2016-05-09 18:48:54,61
Capiz,457382,11.21,369624,2016-05-09 18:49:15,61
Capiz,457382,13.15,369624,2016-05-09 18:49:41,61
Capiz,457382,26.31,369624,2016-05-09 18:50:18,61
Capiz,457382,31.30,369624,2016-05-09 18:55:40,61
Capiz,457382,34.10,369624,2016-05-09 19:06:04,61
Capiz,457382,37.15,369624,2016-05-09 19:16:14,61
Capiz,457382,41.78,369624,2016-05-09 19:38:16,61
Capiz,457382,45.55,369624,2016-05-09 19:46:26,61
Capiz,457382,47.62,369624,2016-05-09 19:48:51,61
Capiz,457382,51.28,369624,2016-05-09 19:56:38,61
Capiz,457382,54.08,369624,2016-05-09 20:08:56,61
Capiz,457382,56.39,369624,2016-05-09 20:17:13,61
Capiz,457382,56.88,369624,2016-05-09 20:27:07,61
Capiz,457382,57.13,369624,2016-05-09 20:40:45,61
Capiz,457382,57.25,369624,2016-05-09 20:47:44,61
Capiz,457382,57.73,369624,2016-05-09 20:59:07,61
Capiz,457382,58.10,369624,2016-05-09 21:07:39,61
Capiz,457382,58.47,369624,2016-05-09 21:17:50,61
Capiz,457382,58.95,369624,2016-05-09 21:27:52,61
Capiz,457382,59.20,369624,2016-05-09 21:37:55,61
Capiz,457382,59.32,369624,2016-05-09 21:48:38,61
Capiz,457382,59.68,369624,2016-05-09 21:58:53,61
Capiz,457382,60.41,369624,2016-05-09 22:08:50,61
Capiz,457382,61.14,369624,2016-05-09 22:20:40,61
Capiz,457382,62.12,369624,2016-05-09 22:28:46,61
Capiz,457382,63.95,369624,2016-05-09 22:38:04,61
Capiz,457382,65.53,369624,2016-05-09 22:48:30,61
Capiz,457382,70.40,369624,2016-05-09 23:09:12,61
Capiz,457382,70.40,369624,2016-05-09 23:30:29,61
Capiz,457382,73.81,369624,2016-05-09 23:31:54,61
Capiz,457382,76.13,369624,2016-05-09 23:48:02,61
Capiz,457382,76.98,369624,2016-05-10 00:12:35,61
Capiz,457382,77.47,369624,2016-05-10 00:29:16,61
Capiz,457382,77.95,369624,2016-05-10 00:49:34,61
Capiz,457382,78.44,369624,2016-05-10 01:08:56,61
Capiz,457382,78.56,369624,2016-05-10 01:28:58,61
Capiz,457382,78.68,369624,2016-05-10 01:48:25,61
Capiz,457382,78.81,369624,2016-05-10 02:08:55,61
Capiz,457382,78.93,369624,2016-05-10 02:28:26,61
Capiz,457382,79.05,369624,2016-05-10 02:48:22,61
Capiz,457382,79.05,369624,2016-05-10 03:08:18,61
Capiz,457382,79.05,369624,2016-05-10 03:29:34,61
Capiz,457382,79.05,369624,2016-05-10 03:48:15,61
Capiz,457382,79.05,369624,2016-05-10 04:09:01,61
Capiz,457382,79.05,369624,2016-05-10 04:28:38,61
Capiz,457382,79.05,369624,2016-05-10 04:48:45,61
Capiz,457382,79.17,369624,2016-05-10 05:08:52,61
Capiz,457382,79.17,369624,2016-05-10 05:39:52,61
Capiz,457382,79.29,369624,2016-05-10 06:08:16,61
Capiz,457382,79.29,369624,2016-05-10 06:40:30,61
Capiz,457382,79.29,369624,2016-05-10 07:08:38,61
Capiz,457382,79.54,369624,2016-05-10 07:38:11,61
Capiz,457382,80.27,369624,2016-05-10 08:17:46,61
Capiz,457382,80.63,369624,2016-05-10 08:39:14,61
Capiz,457382,81.24,369624,2016-05-10 09:08:37,61
Capiz,457382,81.24,369624,2016-05-10 09:38:09,61
Capiz,457382,81.73,369624,2016-05-10 10:08:39,61
Capiz,457382,82.10,369624,2016-05-10 10:39:15,61
Capiz,457382,82.83,369624,2016-05-10 11:08:48,61
Capiz,457382,83.19,369624,2016-05-10 11:40:55,61
Capiz,457382,83.92,369624,2016-05-10 12:09:02,61
Capiz,457382,83.92,369624,2016-05-10 12:41:15,61
Capiz,457382,84.41,369624,2016-05-10 13:08:52,61
Capiz,457382,85.14,369624,2016-05-10 13:38:35,61
Capiz,457382,85.26,369624,2016-05-10 14:08:42,61
Capiz,457382,85.75,369624,2016-05-10 14:38:54,61
Capiz,457382,86.24,369624,2016-05-10 15:10:30,61
Capiz,457382,87.33,369624,2016-05-10 15:39:57,61
Capiz,457382,87.58,369624,2016-05-10 16:11:34,61
Capiz,457382,88.55,369624,2016-05-10 16:40:10,61
Capiz,457382,88.79,369624,2016-05-10 17:32:55,61
Capiz,457382,90.38,369624,2016-05-10 17:51:46,61
Capiz,457382,91.35,369624,2016-05-10 18:55:36,61
Capiz,457382,91.84,369624,2016-05-10 19:55:10,61
Capiz,457382,92.33,369624,2016-05-10 20:57:19,61
Capiz,457382,92.94,369624,2016-05-10 21:56:53,61
Capiz,457382,93.06,369624,2016-05-10 22:55:49,61
Capiz,457382,94.40,369624,2016-05-10 23:55:58,61
Capiz,457382,95.13,369624,2016-05-11 01:13:50,61
Capiz,457382,95.25,369624,2016-05-11 01:58:47,61
Capiz,457382,95.25,369624,2016-05-11 02:56:56,61
Capiz,457382,96.35,369624,2016-05-11 03:55:31,61
Capiz,457382,96.83,369624,2016-05-11 04:55:25,61
Capiz,457382,96.83,369624,2016-05-11 05:54:43,61
Capiz,457382,96.83,369624,2016-05-11 06:54:47,61
Capiz,457382,96.83,369624,2016-05-11 07:54:32,61
Capiz,457382,96.83,369624,2016-05-11 08:56:00,61
Capiz,457382,96.83,369624,2016-05-11 09:58:14,61
Capiz,457382,96.83,369624,2016-05-11 10:57:28,61
Capiz,457382,96.83,369624,2016-05-11 11:57:02,61
Capiz,457382,96.83,369624,2016-05-11 12:57:31,61
Capiz,457382,96.83,369624,2016-05-11 14:00:41,61
Capiz,457382,96.83,369624,2016-05-11 14:55:20,61
Capiz,457382,96.83,369624,2016-05-11 15:58:40,61
Capiz,457382,96.83,369624,2016-05-11 16:55:15,61
Capiz,457382,96.83,369624,2016-05-11 17:56:34,61
Capiz,457382,96.83,369624,2016-05-11 18:55:54,61
Capiz,457382,96.83,369624,2016-05-11 20:00:25,61
Capiz,457382,96.83,369624,2016-05-11 20:56:14,61
Capiz,457382,96.83,369624,2016-05-11 21:57:43,61
Capiz,457382,96.83,369624,2016-05-11 22:55:37,61
Capiz,457382,96.83,369624,2016-05-11 23:55:36,61
Capiz,457382,96.83,369624,2016-05-12 00:56:01,61
Capiz,457382,96.83,369624,2016-05-12 01:58:21,61
Capiz,457382,96.83,369624,2016-05-12 02:56:36,61
Capiz,457382,96.83,369624,2016-05-12 03:55:05,61
Capiz,457382,96.83,369624,2016-05-12 05:00:30,61
Capiz,457382,96.83,369624,2016-05-12 05:55:04,61
Capiz,457382,96.83,369624,2016-05-12 06:55:53,61
Capiz,457382,96.83,369624,2016-05-12 07:57:09,61
Capiz,457382,96.83,369624,2016-05-12 08:54:44,61
Capiz,457382,96.83,369624,2016-05-12 09:56:38,61
Capiz,457382,96.83,369624,2016-05-12 10:56:22,61
Capiz,457382,96.83,369624,2016-05-12 11:59:12,61
Capiz,457382,96.83,369624,2016-05-12 13:03:36,61
Capiz,457382,96.83,369624,2016-05-12 13:58:36,61
Capiz,457382,96.83,369624,2016-05-12 14:55:25,61
Capiz,457382,96.83,369624,2016-05-12 15:58:14,61
Capiz,457382,96.83,369624,2016-05-12 16:56:28,61
Capiz,457382,96.83,369624,2016-05-12 17:55:22,61
Capiz,457382,96.83,369624,2016-05-12 18:56:07,61
Capiz,457382,96.83,369624,2016-05-12 20:02:47,61
Capiz,457382,96.83,369624,2016-05-12 21:34:29,61
Capiz,457382,96.83,369624,2016-05-12 21:55:20,61
Capiz,457382,96.83,369624,2016-05-12 22:58:31,61
Capiz,457382,96.83,369624,2016-05-12 23:55:51,61
Capiz,457382,96.83,369624,2016-05-13 00:55:36,61
Capiz,457382,96.83,369624,2016-05-13 01:56:01,61
Capiz,457382,96.83,369624,2016-05-13 02:54:40,61
Capiz,457382,96.83,369624,2016-05-13 03:55:15,61
Capiz,457382,96.83,369624,2016-05-13 04:55:06,61
Capiz,457382,96.83,369624,2016-05-13 05:55:20,61
Capiz,457382,96.83,369624,2016-05-13 06:55:46,61
Capiz,457382,96.83,369624,2016-05-13 07:55:31,61
Capiz,457382,96.83,369624,2016-05-13 08:55:56,61
Capiz,457382,96.83,369624,2016-05-13 09:56:26,61
Capiz,457382,96.83,369624,2016-05-13 10:54:20,61
Capiz,457382,96.83,369624,2016-05-13 11:55:14,61
Capiz,457382,96.83,369624,2016-05-13 12:55:04,61
Capiz,457382,96.83,369624,2016-05-13 13:55:39,61
Capiz,457382,96.83,369624,2016-05-13 14:56:33,61
Capiz,457382,96.83,369624,2016-05-13 15:54:17,61
Capiz,457382,96.83,369624,2016-05-13 16:55:44,61
Capiz,457382,96.83,369624,2016-05-13 17:57:22,61
Capiz,457382,96.83,369624,2016-05-13 18:57:21,61
Capiz,457382,96.83,369624,2016-05-13 19:57:14,61
Capiz,457382,96.83,369624,2016-05-13 20:55:27,61
Capiz,457382,96.83,369624,2016-05-13 21:55:11,61
Capiz,457382,96.83,369624,2016-05-13 22:56:24,61
Capiz,457382,96.83,369624,2016-05-13 23:55:38,61
Capiz,457382,96.83,369624,2016-05-14 00:56:01,61
Capiz,457382,96.83,369624,2016-05-14 01:55:56,61
Capiz,457382,96.83,369624,2016-05-14 05:38:21,61
Capiz,457382,96.83,369624,2016-05-14 05:54:39,61
Capiz,457382,96.83,369624,2016-05-14 06:55:06,61
Capiz,457382,96.83,369624,2016-05-14 07:55:27,61
Capiz,457382,96.83,369624,2016-05-14 08:55:28,61
Capiz,457382,96.83,369624,2016-05-14 09:55:18,61
Capiz,457382,96.83,369624,2016-05-14 10:54:24,61
Capiz,457382,96.83,369624,2016-05-14 11:55:20,61
Guimaras,105545,0,92489,2016-05-09 17:15:06,62
Guimaras,105545,0,92489,2016-05-09 18:45:47,62
Guimaras,105545,2.70,92489,2016-05-09 18:46:30,62
Guimaras,105545,2.70,92489,2016-05-09 18:47:11,62
